video_id,title,published_at,duration,view_count,like_count,comment_count
qIo4_yAc1kM,Le dérapage de l'imposteur,2024-10-25T17:00:47Z,PT44S,459611,22541,183
Od3u0_5LLxU,Le château d'oignon de Philou,2024-10-22T17:00:19Z,PT55S,4188688,187230,364
c8S13xctIU0,Alain Chabat n'a pas compris le concept,2024-10-20T16:59:51Z,PT19S,4672502,143268,268
x7JnA8ssuqY,QUI EST L'IMPOSTEUR ? (ft Alain Chabat & Adèle Exarchopoulos),2024-10-19T17:15:46Z,PT54M45S,15558121,572818,7976
LyDJTp4nS3w,Il a été kidnappé pendant 7 ans...,2024-10-14T17:10:47Z,PT33M49S,8289253,489069,6329
RLNR8LKTobY,Squeezie parle de sa calvitie,2024-10-10T17:00:21Z,PT1M,961857,44057,255
K8jwL98JIwc,Jonathan Cohen écrase Jumbo,2024-10-08T17:00:14Z,PT48S,1108168,90932,118
NjxCYAGnf-c,Ils se moquent de mes tatouages,2024-10-07T05:00:13Z,PT1M,1711404,82697,182
4ti1h-q_Aqk,Jonathan Cohen présente sa méthode KAIZEN,2024-10-06T15:18:31Z,PT59S,617974,34940,130
KXYJy9Ox4RY,Jonathan Cohen et Squeezie en chaussettes (ft Freddy Gladieux & Jeantou) - Micro Chaussettes #1,2024-10-06T15:15:25Z,PT1H18M57S,6217017,216348,3138
l71oZ62MKd0,Le deepfake de Djilsi,2024-09-27T15:51:25Z,PT51S,408165,22345,39
afMhlrQwZH4,Maxime pète un câble en plein tournage,2024-09-25T18:08:37Z,PT14S,394414,26219,25
mcMN1dTc-5E,Squeezie invente une insulte pour YouTuber,2024-09-23T09:00:45Z,PT30S,1473090,74617,107
oeJENlvGJpw,"Désactive l'IA ou elle détruira ta vie... (ft Djilsi, Billy & Maxime Biaggi)",2024-09-22T15:29:05Z,PT39M41S,10537412,452104,4028
rZJgx_m07jo,L'imposteur a craqué sous la pression,2024-09-14T17:00:40Z,PT50S,775826,40963,72
sdrZMWfTj4o,La Tour Eiffel algérienne,2024-09-10T17:00:52Z,PT44S,926742,46089,863
jnUoOoUoWoA,Squeezie serait-il raciste ?!,2024-09-08T11:45:04Z,PT51S,1842670,120848,295
K1_LQEuw0L4,QUI EST L'IMPOSTEUR ? (ft Fary & Jean-Pascal Zadi),2024-09-07T17:39:10Z,PT48M45S,14561248,529542,7849
DteuaGMck4k,Cet agent secret français est un énorme mytho,2024-08-03T17:09:50Z,PT26M29S,8475101,380988,4665
yCFUAIVrUAk,Mister V est incontrôlable,2024-07-26T18:00:30Z,PT52S,1271250,71010,134
MuGJZuTL5-w,Freddy est un peu trop direct,2024-07-24T17:00:23Z,PT28S,1903012,82359,196
M2kAY-xlVb0,Squeezie désarme un cambrioleur,2024-07-22T17:18:59Z,PT47S,1225658,85307,164
gBSLrZAR5sE,"LE PIRE DATE #3 (ft Mister V, Freddy Gladieux & Théo Juice)",2024-07-21T12:26:02Z,PT51M1S,17070167,561639,6279
4x0c_ZeQJDs,Elle joue à Valorant à 72 ans,2024-07-17T17:00:02Z,PT45S,587003,39784,32
YC_QhRzSYRo,Ne faites pas vos créneaux comme Évelyne,2024-07-15T17:00:21Z,PT54S,1081890,70580,100
DlxRUshd41g,Squeezie se fait cancel en plein tournage,2024-07-13T17:59:58Z,PT40S,516826,32450,75
Vf9DI4oBOiU,Il conduit à 15 ans,2024-07-05T17:00:44Z,PT57S,1442930,114834,160
x7bDk4Jvh6s,"Qui sera la meilleure génération ? (ft Djilsi, Maxime Biaggi & Billy)",2024-07-04T18:54:31Z,PT49M19S,11737556,505098,7804
L9HzH8v0Now,Ces parents cachaient un horrible secret...,2024-06-28T18:29:35Z,PT37M19S,11257977,598455,10368
ZeJqsG2r7wE,Squeezie n'aime pas les Trappistes?,2024-06-27T17:00:20Z,PT42S,429342,18774,45
quCisV8sNcU,L'interrogatoire de DJ Snake,2024-06-18T18:01:59Z,PT59S,2480887,114557,354
rmL7pzYWe0Q,"""Oh la vache !""",2024-06-16T11:52:36Z,PT56S,2798066,184499,561
k-x7rTbrtTk,QUI EST L'IMPOSTEUR ? (ft Omar Sy & DJ Snake),2024-06-15T17:54:06Z,PT42M33S,16321422,705980,13455
dGYArVDhgO4,GP Explorer 3 ?,2024-06-10T17:00:24Z,PT52S,1051276,71735,204
SvU3wJ0WWjc,Pourquoi je n'ai plus répondu à Cyprien ?,2024-06-09T08:02:17Z,PT47S,2754655,143995,394
ITeChD670b4,Ce cuisinier japonais a infiltré la Corée du Nord...,2024-06-07T17:44:41Z,PT25M30S,8523679,449269,6471
8eE7Fg3CS3s,Éric et Ramzy entrent à Grévin,2024-06-06T13:23:02Z,PT59S,342596,17807,74
_cLt2gFDTRs,Est-ce que j'ai été touché que Tibo passe premier ?,2024-06-04T17:00:21Z,PT37S,1013029,66229,557
EnxQetOWRoU,Qui a chié dans le lavabo ?,2024-06-01T17:00:12Z,PT59S,2644956,179050,273
wHgW1jU3YZc,"On passe au détecteur de mensonges... (ft Djilsi, Maxime Biaggi & Gotaga)",2024-05-31T18:06:45Z,PT31M51S,10993575,519090,5125
F4wVfaH8S-U,Squeezie fait un accent raciste ?!,2024-05-26T12:44:05Z,PT59S,2837119,186171,1130
X73UMj2_zSY,"Le jeu de l'imposteur, version Hardcore",2024-05-23T17:00:20Z,PT57S,4261625,193564,425
-LRPXtezifM,Squeezie se fait raser le crâne ?,2024-05-19T09:43:07Z,PT55S,363938,23473,115
p9sfxpgRATM,"IL Y A QUOI DERRIÈRE LA PORTE ? (ft Eric & Ramzy, Mister V)",2024-05-18T18:55:13Z,PT57M58S,18791645,833626,20176
5ADiaN7-0NM,De retour sur youtube Samedi 18 Mai 🫶🏻,2024-05-11T17:55:24Z,PT34S,644468,70558,2496
z1-WSa3MzxY,Billy s'est fait piéger,2024-05-08T17:00:40Z,PT47S,1259537,77276,99
-IL4EmCBRzI,La chorégraphie de Squeezie et Seb,2024-05-05T17:00:00Z,PT47S,429078,31778,80
GZVlFfMLQeU,Je fais un cadeau au professeur,2024-05-02T17:00:12Z,PT25S,176901,10144,28
E9tO_QQypXQ,Je pense qu'Hugo s'est fait avoir,2024-04-29T17:00:08Z,PT36S,582270,41510,54
udDWLt-C6UE,Je suis si mauvais acteur,2024-04-26T17:00:39Z,PT39S,281554,22094,42
KYLzNDx29kc,On est les Dalton,2024-04-23T17:00:23Z,PT21S,966283,60241,45
VK5rqkaUkA0,Les problèmes de couple du prof,2024-04-20T17:00:29Z,PT42S,598287,37310,46
d3chiw-71sU,Qui aura les lunettes piégées ?,2024-04-17T17:00:19Z,PT16S,580355,42072,60
xHWSbLh1poQ,Maxence a un problème...,2024-04-14T17:00:27Z,PT39S,477916,26521,36
hmfqaRnnaz8,Qui va manger le piment?,2024-04-11T17:00:33Z,PT38S,531908,29808,38
-pGzRv-O-6Y,On s'affronte en combat de Sumo,2024-03-24T18:00:00Z,PT52S,187719,8883,43
-V9aLVCza-o,Carlito devient fou pour un gâteau,2024-03-21T18:00:00Z,PT46S,156741,9760,31
hwgfAyQ1meY,J'offre une boîte à cris à McFly & Carlito,2024-03-17T18:00:18Z,PT48S,1130623,88361,66
4MlLnd2-CNE,Elle est psycho-rigide,2024-03-14T18:00:02Z,PT56S,1915426,99047,195
me36CP89ESs,Maghla se prend un énorme stop,2024-03-11T18:00:19Z,PT18S,1596036,53521,136
LF7JjvGc40s,Hugo est un sorcier,2024-03-08T18:00:18Z,PT58S,371648,23146,21
7iyWMETFCIM,Elle rigole à la pire blague,2024-03-05T18:00:04Z,PT54S,951134,38769,56
Qdusp1B-uHs,Le happening légendaire de Billy,2024-03-01T18:00:18Z,PT58S,261541,13854,26
5IhXRb3XmD0,Leur complicité est incroyable,2024-02-27T18:00:02Z,PT54S,3310435,170029,280
WZYv5448_wQ,Maxime met une clim à sa prof,2024-02-24T18:00:15Z,PT58S,2218731,116227,202
QKFWIYxmIAs,Vous croyez au premier amour ?,2024-02-22T18:00:10Z,PT48S,339844,15063,130
_44BHJHKffg,J'arnaque mes amis,2024-02-20T18:00:15Z,PT46S,981783,53576,20
fy8oyMhBDn4,Mister V tabasse un enfant,2024-02-18T18:00:17Z,PT42S,87482,5052,28
Ys4ac66UmeQ,Gotaga affronte sa phobie du vide,2024-02-15T18:00:15Z,PT59S,70101,3975,23
Fz8645G3074,On traverse une rivière remplie de crocodiles,2024-02-13T18:00:06Z,PT1M,71517,4078,17
5wl4-cVpi2c,Démonstration étrange d'un Fakir,2024-02-11T18:00:06Z,PT48S,99496,4656,35
JxCaurrYX_8,Je me fais agresser en tournage,2024-02-08T18:00:10Z,PT57S,558882,45558,86
oRzIf_u2fyU,Je bloque ma main dans une tapette à souris,2024-02-06T18:00:23Z,PT50S,258047,14225,18
tAgBMs6mKOI,On énerve un chien dangereux,2024-02-04T18:00:31Z,PT56S,188186,12202,22
0s1l7z4mH8k,Il a refusé de bosser avec moi,2024-02-02T06:00:00Z,PT19S,4051395,146780,345
75r4AavP9Gk,Horty affronte sa phobie des insectes,2024-02-01T18:00:07Z,PT53S,61968,2989,17
80Gd100ln9A,La gestion des dramas,2024-02-01T06:00:04Z,PT32S,102900,5270,24
W_lpzLYW15Y,Le travail colossal de Théodort Bonnet,2024-01-31T06:00:11Z,PT51S,76857,4110,21
CaRiXfS4t6I,Une mamie pas comme les autres,2024-01-30T18:00:05Z,PT45S,1297776,83946,177
4aiZHcnANks,Comment on écrit un concept,2024-01-30T06:00:02Z,PT28S,67299,3588,6
_0221Dr5_EI,On met la chaîne en pause,2024-01-29T06:00:21Z,PT48S,433323,25837,193
ddIWl9HGBQE,Je prank mes invités sur un tournage,2024-01-28T18:00:19Z,PT56S,141520,7370,50
_YLNvWoG0dg,Il faut choisir le bon prout,2024-01-28T06:00:24Z,PT39S,191746,11028,25
mrVNnY55_FE,Mister V gifle un géant,2024-01-25T18:00:31Z,PT40S,1125699,73628,79
R_kMQcQ7Qww,J'affronte ma thalassophobie,2024-01-23T18:00:34Z,PT59S,419770,23685,108
HGu1t7cvP38,"La dernière avant un moment, merci ❤️",2024-01-22T19:21:54Z,PT1H3M37S,5473759,281152,10707
DIbq-Sjs7rw,Hakim se fait avoir par un mentaliste,2024-01-21T18:00:10Z,PT59S,1836581,82669,157
-mzb9UaEx40,Le flop de Maxence,2024-01-18T18:00:00Z,PT43S,727677,40202,33
w0RrkckgpNY,Billy ne doit pas exploser le pétard,2024-01-16T18:00:27Z,PT56S,897237,48541,58
GRTRoMkFyG4,Joyca fait de la lutte,2024-01-14T18:00:09Z,PT36S,543396,36712,49
XgajF3vwJ94,Mon entrée est légendaire,2024-01-11T18:00:24Z,PT23S,148338,13164,43
7_60w7T1Oak,QUI EST LE MEURTRIER ? #2 (Murder IRL),2024-01-10T17:06:30Z,PT52M58S,10564358,497398,7665
wDQxJgJ8Nmg,Qui a mis la pièce dans le cadis ?,2024-01-09T18:00:34Z,PT54S,403194,27963,17
S-OShPTdfds,J'ai tellement honte...,2024-01-07T18:00:11Z,PT34S,231557,20646,27
k_OdGeu2KFs,Je me fais intimider,2024-01-05T18:00:22Z,PT48S,783208,40194,77
tn3il6_4Lf4,Théodort tombe amoureux d'une comédienne,2024-01-04T18:00:22Z,PT55S,1170213,68937,67
J16A3RwJvvw,Je suis fan des Jones,2024-01-03T18:00:10Z,PT56S,154044,11537,19
O_15VtBah5o,J'ai pris une bonne décision !,2024-01-02T18:00:14Z,PT15S,855906,29952,77
D_yfZ4cJci8,"Mister V, le catcheur Squeezos",2023-12-30T18:00:07Z,PT59S,1121513,63362,58
U-8qZ5e_pg0,Les foufous de Sochaux,2023-12-28T18:00:13Z,PT1M,1499553,123532,146
6QYw9bDQHRc,Maxime a leak toutes mes infos,2023-12-26T18:00:02Z,PT1M,3818327,244981,294
6IEI0-P7Ccg,Seb se fait enterrer vivant,2023-12-25T18:00:05Z,PT56S,92804,5786,22
diQy-K12utA,"LE PIRE DATE #2 (ft Seb, Joyca & Maghla)",2023-12-22T19:00:42Z,PT52M45S,16416565,583554,8714
UphhQH5QWVc,Freddy réveille le bébé,2023-12-22T18:00:14Z,PT55S,126763,7600,16
oqeMTmLvQqo,Bigflo se trouve moche ?,2023-12-21T18:00:31Z,PT40S,521465,38388,51
F0NVyzkB1Nc,Bienvenue au PP Explorer,2023-12-19T18:00:08Z,PT1M,352866,22681,32
xLUzCCqEHFY,Connaissez-vous Seb le 3afrit ?,2023-12-18T18:00:34Z,PT51S,2286621,158944,203
BXcGRYTcwoI,La série documentaire arrive le 19 Janvier sur Prime Video,2023-12-17T12:07:03Z,PT31S,830601,80844,299
WYXq0HBf_D4,Les célébrités de Wish,2023-12-15T18:00:15Z,PT52S,3511687,184594,133
nWfFICJeWxc,Ils ont mis toutes mes affaires aux enchères,2023-12-14T18:00:32Z,PT55S,435620,27835,40
wG7DzwGG4PU,J'ai mis la mère de Billy dans un canon,2023-12-12T18:00:33Z,PT59S,89379,7831,22
9DdmxE77i5k,On a eu mal pour lui,2023-12-10T18:00:07Z,PT58S,678016,45598,149
6wbwd_-dIOQ,Maxime s'est fait draguer par la meuf de son pote,2023-12-10T11:00:05Z,PT48S,1851861,91509,137
97Dz5KAtd88,Maxime s'endort pendant mon anecdote,2023-12-09T18:00:04Z,PT47S,496272,23160,27
YiVGa-svZco,48h pour assembler et faire décoller un Lego Concorde (ft Djilsi & Maxime Biaggi),2023-12-08T17:32:35Z,PT1H19M49S,8801947,367873,4532
L6FuFcnYndo,Le complice de Squeezie casse Naza en deux,2023-12-07T18:00:10Z,PT51S,4428559,261973,282
SnPfHzF_8jk,L'ultime trahison d'Eric et Ramzy,2023-12-05T18:00:12Z,PT39S,1513990,103454,116
3LGQBpokbA0,Méfiez-vous de Krono...,2023-12-03T18:00:04Z,PT48S,104351,7399,19
mJfWgoLQKaI,Léna ne reconnaît plus ses amis...,2023-11-30T18:00:32Z,PT33S,640264,45552,59
94OHuf4hRa4,C'est un MENTEUR !,2023-11-28T18:00:04Z,PT26S,2765366,134956,274
yHTJ-4jCF9M,Il faut bannir ces traditions de Noël...,2023-11-26T13:07:41Z,PT20M40S,6635152,386854,5284
36CIKvp8e5M,Djilsi a vraiment eu chaud,2023-11-25T18:00:01Z,PT30S,715738,64069,142
wsaKJVs0OzY,La tentative d'hypnose ratée sur Jonathan Cohen,2023-11-23T18:00:35Z,PT51S,114067,7738,15
r_OQMhwLZX0,Qui est le vrai Maître Kébabier ?,2023-11-21T18:00:23Z,PT1M,11544784,429159,503
BU3hv_uXmSg,Elle ne reconnaît pas sa complice,2023-11-20T18:00:05Z,PT50S,4383676,247963,300
-_aNRDbKFFg,Le deal à 50000,2023-11-19T18:00:00Z,PT35S,8140547,478065,860
A0rJNx4lGDo,Ce dictateur a vraiment existé et on dirait une blague,2023-11-19T17:44:52Z,PT23M26S,9487028,414621,4469
rCs_AUws7oQ,Squeezie chiasse ??,2023-11-16T18:00:34Z,PT40S,436608,34206,22
xG-Ef4ig07I,QUI EST L'IMPOSTEUR ? (ft Marion Cotillard & Camille Cottin),2023-11-15T17:25:44Z,PT53M4S,15849322,557667,9263
Z0dmuOZ0Rto,Qui est le vrai marionnettiste ?,2023-11-14T18:00:29Z,PT59S,2514469,160224,85
Wq86bcNMM_A,Squeezie confronte un garde du corps très imposant,2023-11-12T18:00:15Z,PT1M,1933241,115354,164
rntZOALPknU,"Qui nous cache quelque chose ? #3 (ft Theodort, Soso Maness & Maskey)",2023-11-12T17:40:37Z,PT30M15S,7673961,391279,3578
uIa8-_vONmA,Max est un vrai acteur,2023-11-09T18:00:33Z,PT9S,239254,14685,34
Wr-sgrVWgXY,Qui est la vraie Cowgirl ?,2023-11-07T18:00:14Z,PT1M,3875284,221033,168
oCpuSB-mVSc,Orelsan démonte la fausse invention de la complice de Squeezie 😂,2023-11-05T18:00:25Z,PT1M,5611252,261126,1464
2dUEseaAnLw,Ca aurait pu être le dernier tournage de Vald,2023-11-02T18:00:01Z,PT1M,2139318,130589,115
U73uutGJDQ8,Qui est la vraie Drag Queen ?,2023-10-31T18:00:22Z,PT1M,2940739,158869,1088
qSUE11N1GPM,N'acceptez pas son invitation... (Thread Horreur Halloween),2023-10-31T17:24:07Z,PT25M45S,11273556,571288,13992
Jsp-Bf_0Az8,Qui a la tête de Sofyan dans sa boîte ?,2023-10-29T18:00:06Z,PT1M,2442515,145452,146
ZLCHMqAJIcM,Impossible de ne pas rire à ça,2023-10-26T17:00:21Z,PT40S,1975374,106100,230
2eGBnPRmiv4,On lui fait un tatouage honteux...,2023-10-24T17:00:02Z,PT54S,4810251,277458,355
R88nLIDFj4w,Lequel soulève une fausse haltère ?,2023-10-22T17:00:15Z,PT40S,4410268,252014,199
7_aMqjzcUfY,Cet incroyable enquêteur n'avait pas de mains,2023-10-22T16:36:22Z,PT22M5S,7728143,361680,3184
